1 0.9592 0.7592 0.7592
1 0.9592 0.7592 0.7592
1 0.9592 0.7592 0.7592
2 0.7592 0.7592 0.2364
2 0.7592 0.7592 0.2364
3 0.625866666667 0.9592 0.2364
4 0.458933333333 0.5842 0.2364
6 0.3128 0.459714285714 0.1192
8 0.239752380952 0.310766637855 0.1148
10 0.195892063492 0.239611978175 0.0594
13 0.151861161061 0.161709193548 0.0574
17 0.116879404256 0.0656603181077 0.0296
23 0.0867019085161 0.0252980126283 0.014825
30 0.0665767618632 0.00633917933166 0.0074125
39 0.051250912824 0.00418967507714 0.007175
51 0.0392065430152 0.00282915031222 0.0037
66 0.0302990910425 0.00189349682634 0.00185625
86 0.0232550062266 0.000996536875674 0.0009265625
112 0.0178568860022 0.000583526541217 0.0004640625
146 0.0136985739511 0.000412983902757 0.00023203125
190 0.0105263047437 0.000217479650423 0.000115625
247 0.00809716217814 8.57637663527e-05 5.81054687501e-05
321 0.00623052118984 3.1048135334e-05 2.8857421875e-05
417 0.00479616160522 1.26328886379e-05 1.42089843751e-05
542 0.00369003683503 5.69984377409e-06 7.21435546872e-06
705 0.00283687936727 3.70278974239e-06 3.63769531251e-06
917 0.00218102508136 2.28231532168e-06 1.81274414057e-06
1192 0.00167785234775 1.45460305282e-06 9.03320312551e-07
