1 1.464 0.7592 0.7592
1 1.464 0.7592 0.7592
1 1.464 0.7592 0.7592
2 0.7936 0.7592 0.3907
2 0.7936 0.7592 0.3907
3 1.09306666667 1.3432 0.3907
4 0.832133333333 1.0498 0.3907
6 0.613866666667 0.628393452381 0.2729
8 0.473847619048 0.663807456502 0.22725
10 0.356336507937 0.551772882242 0.18475
13 0.282903896104 0.452579418039 0.1377
17 0.213115190692 0.337818255354 0.114816666667
23 0.151704602279 0.170308654903 0.0744947916667
30 0.115196840432 0.0597853448881 0.0556088867188
39 0.102071365054 0.0221499966876 0.0320662109375
51 0.0733862744454 0.0088902075928 0.0187735040969
66 0.0513510924472 0.00644424926571 0.00948859126984
86 0.0464724011329 0.00400968490307 0.00517943892045
112 0.0348047545057 0.00246826816878 0.00259204101563
146 0.0269676913468 0.0015748291779 0.00128026588077
190 0.0209555600209 0.0010977380345 0.000605525747312
247 0.013967091466 0.000621365023822 0.000306702075261
321 0.00939678784225 0.000306337421517 0.000148665883317
417 0.00948807836247 0.00017650159946 9.76463722126e-05
542 0.00736203944351 7.68050084166e-05 3.80671885086e-05
705 0.00567003259657 3.86560166686e-05 1.9527537714e-05
917 0.00435841895268 1.55196930199e-05 9.51132698518e-06
1192 0.00335572669945 8.71957788994e-06 4.90117974374e-06
