1 1.7048 0.7592 0.7592
1 1.7048 0.7592 0.7592
1 1.7048 0.7592 0.7592
2 1.6336 0.7592 1.0661
2 1.6336 0.7592 1.0661
3 1.4552 1.712 1.0661
4 1.55426666667 1.6176 1.0661
6 1.48533333333 1.4534 1.1103
8 1.4216 1.40700474105 1.1354
10 1.3856 1.4078926515 1.1121
13 1.35505885226 1.3503342911 1.1211
17 1.35957390126 1.35487794631 1.1211
23 1.27987758648 1.34693758328 1.0839171875
30 1.29951510511 1.33367129557 1.07936458333
39 1.23394385536 1.32475423582 1.07936458333
51 1.18798990061 1.32120110171 1.07285214844
66 1.11337481714 1.31581321193 1.06631197917
86 1.06932138459 1.31179475597 1.06532431641
112 1.03153654106 1.30685429588 1.03855
146 0.983990348456 1.30343394039 1.01453930664
190 0.916664199851 1.29157267116 1.01429516602
247 0.909955680265 1.28563367468 1.01101424967
321 0.849311309281 1.28681920889 0.991672471788
417 0.799886149182 1.27664162681 0.984997918217
542 0.775268505963 1.26895294667 0.966125
705 0.736718002853 1.25624736142 0.90707754794
917 0.670681614422 1.21532732855 0.859014919608
1192 0.634587645418 1.19872180222 0.788909853057
