-0.0370153109061 4.01280922926
-0.0362336317354 4.35790589191
-0.0354560529106 4.45617725469
-0.0347296326295 4.72858358165
-0.0340461280313 5.57152316965
-0.0333430553565 4.67586536074
-0.0326521425688 5.23099176639
-0.0320131600803 5.33285731593
-0.0313671085048 5.33189646899
-0.0307722252332 6.40951060311
-0.030247110635 6.32361674281
-0.0297153160386 6.36247750018
-0.0291715262254 5.98408521794
-0.028608027207 6.56285879248
-0.0280901765253 6.46432627431
-0.0275764975186 7.24063194682
-0.0271280477307 7.96454214918
-0.0266582233519 6.83455268492
-0.0261863223143 7.71483658444
-0.0257572733823 8.15914271545
-0.0253125588583 7.45786797091
-0.024908669127 9.73431587253
-0.0245532343526 9.75180888019
-0.0242178404668 10.6767341709
-0.0239239685392 12.7690427919
-0.0236438223984 11.6288418498
-0.0233473799129 11.2562883822
-0.0230303653792 11.1108531658
-0.0227268141564 11.1604998857
-0.0224279272234 12.1477757868
-0.0221426973846 11.0292456099
-0.0218479039916 12.1054280006
-0.0215791731283 13.0482302839
-0.0213213318374 13.048970013
-0.0210421918985 12.9176422146
-0.0207584728269 11.5283253023
-0.0204738898709 11.9547693862
-0.0201653573173 10.914057757
-0.0198864580301 13.3818699817
-0.019626861465 12.4203674601
-0.0193585541549 13.4742187942
-0.0190852939049 12.2555196008
-0.0188208393567 13.5133261476
-0.0185705025657 13.6911385443
-0.0183151163878 13.5393687612
-0.0180734613985 14.6707579779
-0.0178304765428 12.985165448
-0.0175823337131 14.981321373
-0.0173535637995 14.7287834083
-0.0170981760659 12.8437250031
-0.0168349328083 13.0216702097
-0.0165895681313 14.5101046493
-0.0163543470818 14.5293957258
-0.0161215221489 15.5257350304
-0.0158868592924 13.5367400224
-0.0156509125483 15.3864460347
-0.0154300474908 16.01178122
-0.0152030675838 14.4791321015
-0.0149748057845 14.3888097279
-0.014730189013 14.4735890504
-0.014500866054 14.884108075
-0.0142630333623 14.9367316736
-0.0140392597322 15.2355624709
-0.0138035820084 14.192332417
-0.0135724826127 14.8632193411
-0.0133459917462 14.5958141457
-0.0131012566653 13.9392009588
-0.0128593272577 14.8024497763
-0.0126270315943 14.3345834534
-0.0124102833615 17.8037368749
-0.012210369556 16.5593218767
-0.0119910727609 13.6201060198
-0.0117456469648 15.3712435031
-0.011532094005 16.7183634406
-0.011319729566 15.4454686504
-0.0110924866911 15.6818788848
-0.0108926371388 16.6972298187
-0.0106759464121 16.4367075556
-0.0104536225712 14.8781319926
-0.0102346707448 16.0263535276
-0.0100268520963 17.2248465075
-0.00981462430148 14.657132421
-0.00958987874041 15.7939084527
-0.00938367524342 16.8678496635
-0.00917810258131 16.7344524654
-0.00897593932393 17.028522224
-0.00876941233435 16.7779741271
-0.00856640794944 16.6726951761
-0.00836342106716 16.812804353
-0.00816572051639 17.0236599307
-0.00797461365023 19.6830664486
-0.00777800939797 16.0575885663
-0.00757153251133 17.3041422177
-0.00739049229265 20.0912561261
-0.00720943075479 18.1761415709
-0.00702522827689 18.7891961155
-0.00683789963072 18.4785531138
-0.00665694015506 19.1753404905
-0.00648536375607 19.9648319021
-0.00629356940611 16.6607787022
-0.00608185827912 15.9233826758
-0.0058801745697 19.2441586207
-0.00570501632246 18.9914547916
-0.00553139225695 19.4899703367
-0.00534471951821 18.4043260515
-0.00515935541999 18.8603536655
-0.00498502712028 19.2427397531
-0.00479380854156 17.440599327
-0.00460787300203 19.7543170045
-0.00443605004411 18.7775380614
-0.00425055217507 19.1118059603
-0.00407847905264 19.5551485141
-0.003906613013 20.4754585207
-0.00373199339475 19.3651376343
-0.00354932750706 19.3503745355
-0.00337583702558 19.0840954727
-0.00320140391817 21.0569628304
-0.00303397894853 18.5961431229
-0.00286053355981 20.6979680904
-0.00268452906223 20.5982710713
-0.00251088577193 19.1953053016
-0.00233984268534 19.5885566143
-0.00216626069163 19.7759295506
-0.00199726363209 21.1008677535
-0.00182929317957 19.8560880549
-0.00165577375735 19.9483030081
-0.00148380252779 20.2151360324
-0.00131686146406 19.951459045
-0.00114476123178 19.5656941248
-0.000960878122404 19.6773135588
-0.000798470360576 20.344974146
-0.000620209236657 19.4304117672
-0.000451222665964 20.6046088764
-0.000281887138342 20.4223819701
-0.000107805241588 18.6878982288
6.65958878636e-05 20.4560958502
0.000225033145626 22.1026391833
0.000401948102155 17.3649450159
0.000584459757741 21.0941492393
0.000750063731247 20.3105766709
0.000926253590391 19.2697551326
0.00109688528387 19.3997523403
0.00126511633215 21.7498907791
0.00143244989836 19.8246179506
0.00160745014107 20.3142738175
0.00176752696144 21.6566783311
0.00193241777967 20.3216413978
0.00210849450573 18.3305347029
0.00228895183064 19.9206054488
0.00245609085302 20.3673719867
0.00262191198125 20.4120966857
0.00279591380034 19.7885963062
0.00297405285261 19.048579381
0.00314709781572 19.7590295668
0.00332298080001 20.1279224899
0.00349475105923 19.4521131373
0.0036737187513 19.9264068812
0.00384735626693 19.1243912824
0.00401747766035 20.422912036
0.0042004197369 17.9470828849
0.00438546368451 17.7575903428
0.00457646832028 19.1072810383
0.00475716856464 18.0752674537
0.0049393859573 19.6506696138
0.00511560592973 20.5156980719
0.00527653130753 19.9185489586
0.0054491248316 21.0167141246
0.00561224104383 19.2570919657
0.00580143912552 18.4324573345
0.00598274793037 20.109741232
0.0061426293624 19.874189823
0.00633004946054 18.5526255523
0.00650582682672 19.7821287944
0.00668607310192 19.1579167054
0.00686360029287 18.9143464855
0.00705166998063 18.1738256403
0.00723184979697 20.031923496
0.00740216421685 19.7280670659
0.00758456144864 17.2736928326
0.00777490035456 18.433425539
0.00795893402809 18.2209604234
0.00814698643731 20.2185865817
0.00832762647455 18.320338417
0.008510370329 18.5202025343
0.00868390897554 18.6561660991
0.00886210872837 21.1281336911
0.009032596081 19.6587812951
0.0092178024308 17.1672835773
0.00942099554446 17.5586651933
0.00961216720476 17.9899234855
0.0097959747107 19.3190849795
0.00998386982759 17.3468684948
0.0101813402395 17.1509147564
0.0103758542785 18.8489458064
0.0105609294365 17.2019310385
0.0107535100085 17.7924646103
0.0109478175243 18.6071055056
0.0111242994613 19.1862368654
0.0113083915513 17.9483110156
0.0114988980123 18.7203548469
0.0116847273308 16.6471804539
0.0118966144276 17.944415204
0.0120879145105 18.3910985269
0.012270010791 18.4603499185
0.0124557708361 17.6099895355
0.0126458081444 18.7611963359
0.01284194744 17.2016901267
0.013048677405 15.8872132638
0.0132454318402 17.363191601
0.0134470152869 18.0773762245
0.013648904085 16.1087481911
0.0138598261757 16.0596769023
0.0140658892635 16.6854818891
0.0142802828667 15.3877765703
0.0144920248182 16.6706346382
0.0147063100929 16.9496097911
0.0149081191883 15.6541901616
0.0151177385738 16.037297304
0.0153383510318 17.0128285818
0.015541649286 15.4096096445
0.0157603831667 16.5655861845
0.015971902023 15.6149700328
0.0161831408177 16.0986343016
0.016396707412 16.114665863
0.016616336799 15.6347290321
0.0168235623141 17.5214651048
0.017027897921 15.5032393787
0.0172399287975 16.947341732
0.0174662802639 14.3448569393
0.0176907281876 16.0756905548
0.0179100617055 15.3346966582
0.0181219221201 16.7473025563
0.0183198873751 18.0537342815
0.0185139580732 17.8055498212
0.018727780749 14.3620804455
0.0189629358904 15.3978747445
0.0191729282829 15.7349548796
0.0193905872971 16.4050945485
0.0196135835854 15.4164176122
0.0198135336922 17.3021445871
0.0200189577936 16.1217439081
0.0202440878759 15.2443807138
0.0204554594514 17.1532515461
0.0206711023359 14.551008229
0.0209031447913 14.9156729871
0.0211460133373 13.6303692303
0.0213873299913 13.9416707405
0.0216237120563 16.7809200036
0.0218421887747 14.2794344317
0.0220799959754 14.3339418491
0.0223050473484 15.4650868829
0.0225488644987 13.7675004798
0.0227892470262 14.7907658964
0.0230197289762 14.7661646005
0.0232607124322 13.0997137327
0.0235215536329 13.0515849742
0.0237830921689 13.6396873284
0.0240330178561 14.4416620157
0.0242859022238 12.805460906
0.0245480179367 12.6697615111
0.0248203838356 12.6227854679
0.0251155801196 10.0885363952
0.0254627402864 9.97698913422
0.0258089484457 9.45646288693
0.0261537238219 10.9423760965
0.0264923388936 10.3163181467
0.0268266657334 9.89520802798
0.0271704978996 9.74360592429
0.0275330725488 9.04621545428
0.0279181373327 8.73160403564
0.0282905866727 9.70444082834
0.0286684019873 8.57598042025
0.0290763842141 8.24321964204
0.0295010940035 7.85524944908
0.0299074610018 8.21350683637
0.0303200893765 8.76397088724
0.0307431413603 7.91108636058
0.0312037786803 7.08777779247
0.0316574670229 7.2771905009
0.0321425837762 7.21409489556
0.0326046088728 7.79919384211
0.033036692905 8.50906512453
0.033457991117 6.96270616424
0.0339833277153 6.49007025966
0.0345140196694 6.11680211387
0.0350824068951 6.46828185138
0.035629811114 5.991260463
0.036187363025 6.07223416145
0.0367772649499 5.58560502673
0.0373991936438 5.44610987628
0.0380227340836 5.43538441008
0.0386870520132 4.74055883563
