1 1.72 0.7592 0.7592
1 1.72 0.7592 0.7592
1 1.72 0.7592 0.7592
2 1.644 0.7592 1.1675
2 1.644 0.7592 1.1675
3 1.4824 1.7 1.1675
4 1.55906666667 1.5512 1.1675
6 1.50466666667 1.45152678571 1.2012
8 1.46294285714 1.45976932219 1.2221875
10 1.46058730159 1.47170883331 1.2295625
13 1.44331282051 1.45607674269 1.22468125
17 1.41805508348 1.45164883057 1.22881458333
23 1.41598282354 1.45461896283 1.218721875
30 1.3665695229 1.42635737858 1.22056998698
39 1.36362011019 1.42500969238 1.20453789062
51 1.35825781009 1.40654459017 1.20540250651
66 1.33261033895 1.39506238152 1.20487597656
86 1.32855298345 1.38587157669 1.2026329834
112 1.3040426422 1.36210694998 1.20270728237
146 1.27367349561 1.36363480942 1.18350162354
190 1.24476481616 1.34752102519 1.1757292806
247 1.23570502689 1.34530521432 1.17570613245
321 1.19536474723 1.34885137111 1.1737200765
417 1.16877083537 1.34371977092 1.16927522786
542 1.14770427019 1.33837551501 1.14474481
705 1.1356503553 1.33591546441 1.14650238444
917 1.09623629212 1.33139874323 1.14303150002
1192 1.06433202545 1.31608557029 1.12278863525
