1 1.016 0.7592 0.7592
1 1.016 0.7592 0.7592
1 1.016 0.7592 0.7592
2 0.7592 0.7592 0.7592
2 0.7592 0.7592 0.7592
3 0.713066666667 1.0184 1.0272
4 0.503733333333 0.6434 0.6522
6 0.3992 1.3408 0.492514285714
8 0.348533333333 1.11567529389 0.365813723396
10 0.294266666667 1.044 0.28439345922
13 0.254311954712 1.0288 0.212430917724
17 0.212545471522 1.0248 0.159003654708
23 0.185978433161 1.3024 0.126186957677
30 0.160047043853 1.3184 0.10524467671
39 0.132814103439 1.3032 0.0917059911088
51 0.121815693686 1.3072 0.0793345842921
66 0.10971451499 1.3072 0.0729199786328
86 0.0951013110056 1.31975917741 0.064201324866
112 0.0833306653918 1.3144 0.0535513665776
146 0.073568879995 1.3072 0.0459577315743
190 0.06288870146 1.32 0.0421206748018
247 0.0563517881376 1.3224 0.0359180222022
321 0.0512040012338 1.3264 0.0315306399398
417 0.0420613887674 1.3184 0.0278919397615
542 0.0381359419857 1.3064 0.0246547467917
705 0.032671961527 1.32 0.0221728154216
917 0.0305613172815 1.3184 0.0196846728222
1192 0.0265122576349 1.31145399385 0.0166288486453
